Objeto,Confianza,X1,Y1,X2,Y2,Tiempo
Gato,0.5955883264541626,5,0,637,479,1743650561.1631908
libro,0.33621281385421753,24,262,95,478,1743650561.1632953
Gato,0.5955883264541626,5,0,637,479,1743650561.2123168
libro,0.33621281385421753,24,262,95,478,1743650561.2124522
Gato,0.46812233328819275,32,1,633,478,1743650561.259516
Gato,0.4661904275417328,77,4,534,478,1743650561.3081703
Gato,0.4661904275417328,77,4,534,478,1743650561.3565187
Humano,0.2639671862125397,150,243,532,479,1743650561.4042292
Gato,0.447517454624176,53,3,634,477,1743650561.4976692
Gato,0.447517454624176,53,3,634,477,1743650561.547923
Humano,0.31474289298057556,84,1,631,478,1743650561.6419182
Gato,0.6936308145523071,29,0,632,478,1743650561.6906
tie,0.4382643699645996,80,258,155,479,1743650561.6907444
Gato,0.5633274912834167,3,0,636,479,1743650561.7376373
tie,0.45201611518859863,48,195,128,419,1743650561.737771
Gato,0.5633274912834167,3,0,636,479,1743650561.7831945
tie,0.45201611518859863,48,195,128,419,1743650561.7832968
Gato,0.5069867372512817,4,1,639,479,1743650561.8326614
Gato,0.6178321838378906,2,1,635,478,1743650561.8827534
Gato,0.6178321838378906,2,1,635,478,1743650561.9283218
reloj,0.38507604598999023,211,76,413,317,1743650562.071929
reloj,0.3071717917919159,88,0,637,401,1743650562.0720692
reloj,0.38507604598999023,211,76,413,317,1743650562.1167145
reloj,0.3071717917919159,88,0,637,401,1743650562.1168556
reloj,0.4392854869365692,208,61,418,301,1743650562.1693022
reloj,0.48264479637145996,206,60,414,291,1743650562.214959
reloj,0.3290683329105377,72,0,637,387,1743650562.2150972
reloj,0.48264479637145996,206,60,414,291,1743650562.263116
reloj,0.3290683329105377,72,0,637,387,1743650562.2632258
Gato,0.47581321001052856,1,0,639,479,1743650562.4544363
Gato,0.47581321001052856,1,0,639,479,1743650562.5036337
Gato,0.40726929903030396,3,0,636,478,1743650562.550622
Gato,0.4134047329425812,183,0,638,475,1743650562.5981624
Humano,0.2604060769081116,8,0,636,479,1743650562.6474948
Gato,0.42602214217185974,435,0,639,479,1743650562.6966295
Gato,0.32429417967796326,76,0,425,479,1743650562.6967614
Gato,0.2746415138244629,30,1,632,479,1743650562.6968722
Gato,0.31990426778793335,1,3,366,473,1743650562.7939777
Gato,0.31990426778793335,1,3,366,473,1743650562.8607974
Gato,0.29207509756088257,2,1,634,476,1743650563.0619848
Gato,0.40393006801605225,2,79,638,477,1743650563.1119
Gato,0.40393006801605225,2,79,638,477,1743650563.1587033
Perro,0.3202601969242096,255,0,638,282,1743650563.2533088
Gato,0.2513747215270996,259,0,638,221,1743650563.3997009
Gato,0.4822012782096863,2,1,637,475,1743650563.447964
Gato,0.3423253893852234,3,0,638,456,1743650563.7025268
Gato,0.3423253893852234,3,0,638,456,1743650563.7492094
tie,0.584282636642456,504,0,552,68,1743650566.0627635
Sombrilla,0.3654734790325165,55,2,637,274,1743650566.1566548
